Class,Order,Family,Species,Genus,Origin,Details ,Sindrome,Subsindrome,fruit.color,life.form,fruit.size.category,fruit.diam,seed.diam,wood.density,IUCN,IUCNcriteria,Bahamas,Cuba,Cayman,Hispaniola,Jamaica,PuertoRico,VirginIslands,LesserAntilles
Equisetopsida,Lamiales,Acanthaceae,Stenandrium carolinae,Stenandrium,native,,abiotic,auto,,herb,small,,,,Critically Endangered,B1ab(iii),1,0,0,0,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Stenandrium crenatum,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Stenandrium droseroides,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,1,1,0,0,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Stenandrium ekmanii,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Stenandrium heterotrichum,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Stenandrium ovatum,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Stenandrium pallidum,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Stenandrium pinetorum,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Stenandrium scabrosum,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,0,1,0,1,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Stenandrium tuberosum,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,0,1,0,1,0,1,1,1
Equisetopsida,Lamiales,Acanthaceae,Stenandrium undulatum,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,0,0,0,1,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Stenandrium wrightii,Stenandrium,native,,abiotic,auto,,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Lamiales,Acanthaceae,Teliostachya alopecuroidea,Teliostachya,native,,abiotic,auto,,herb,small,,,,NA,NA,0,1,0,1,0,1,0,1
Equisetopsida,Dipsacales,Adoxaceae,Sambucus nigra,Sambucus,exotic,,zoo,birds,purple,tree,small,,,,NA,NA,0,1,1,1,1,1,1,1
Equisetopsida,Dipsacales,Adoxaceae,Viburnum alpinum,Viburnum,exotic,,zoo,birds,red,tree,small,,,,NA,NA,0,0,0,0,1,0,0,0
Equisetopsida,Dipsacales,Adoxaceae,Viburnum arboreum,Viburnum,exotic,,zoo,birds,red,tree,small,,,,Vulnerable,B1+2c,0,0,0,0,1,0,0,0
Equisetopsida,Dipsacales,Adoxaceae,Viburnum corymbosum,Viburnum,exotic,,zoo,birds,red,tree,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Dipsacales,Adoxaceae,Viburnum cubense,Viburnum,exotic,,zoo,birds,red,tree,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Dipsacales,Adoxaceae,Viburnum villosum,Viburnum,exotic,,zoo,birds,red,tree,small,,,,NA,NA,0,1,0,0,1,0,0,0
Equisetopsida,Caryophyllales,Aizoaceae,Aptenia cordifolia,Aptenia,exotic,invasive,abiotic,auto,green,vine,small,,,,NA,NA,0,0,0,0,0,0,1,0
Equisetopsida,Caryophyllales,Aizoaceae,Cypselea humifusa,Cypselea,exotic,invasive,abiotic,auto,green,vine,small,,,,NA,NA,1,1,1,1,0,1,1,1
Equisetopsida,Caryophyllales,Aizoaceae,Cypselea rubriflora,Cypselea,exotic,invasive,abiotic,auto,green,vine,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Aizoaceae,Sesuvium maritimum,Sesuvium,exotic,invasive,abiotic,auto,green,vine,small,,,,NA,NA,1,1,1,0,0,1,0,1
Equisetopsida,Caryophyllales,Aizoaceae,Sesuvium microphyllum,Sesuvium,exotic,invasive,abiotic,auto,green,vine,small,,,,NA,NA,1,1,1,0,0,1,0,1
Equisetopsida,Caryophyllales,Aizoaceae,Sesuvium portulacastrum,Sesuvium,exotic,invasive,abiotic,auto,green,vine,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Aizoaceae,Tetragonia tetragonoides,Tetragonia,exotic,invasive,abiotic,auto,green,vine,small,,,,NA,NA,0,0,0,0,0,1,0,0
Equisetopsida,Caryophyllales,Aizoaceae,Trianthema portulacastrum,Trianthema,exotic,invasive,abiotic,auto,green,vine,small,,,,NA,NA,1,1,0,1,1,1,1,1
Equisetopsida,Alismatales,Alismataceae,Echinodorus berteroi,Echinodorus,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,1,1,1,1
Equisetopsida,Alismatales,Alismataceae,Echinodorus cordifolius,Echinodorus,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,0,0,1
Equisetopsida,Alismatales,Alismataceae,Echinodorus grandiflorus,Echinodorus,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Alismatales,Alismataceae,Echinodorus grisebachii,Echinodorus,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Alismatales,Alismataceae,Echinodorus subulatus,Echinodorus,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Alismatales,Alismataceae,Echinodorus tenellus,Echinodorus,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,0,0,0
Equisetopsida,Alismatales,Alismataceae,Helanthium bolivianum,Helanthium,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,1,1,0,0
Equisetopsida,Alismatales,Alismataceae,Helanthium zombiense,Helanthium,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,1,0,0,1
Equisetopsida,Alismatales,Alismataceae,Hydrocleys nymphoides,Hydrocleys,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,0,1,0,0
Equisetopsida,Alismatales,Alismataceae,Limnocharis flava,Limnocharis,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,0,0,1
Equisetopsida,Alismatales,Alismataceae,Sagittaria graminea,Sagittaria,native,aquatic,abiotic,auto,brown,herb,small,,,,Least Concern,,0,1,0,0,0,0,0,0
Equisetopsida,Alismatales,Alismataceae,Sagittaria guayanensis,Sagittaria,native,aquatic,abiotic,auto,brown,herb,small,,,,Least Concern,,0,1,0,1,1,0,0,0
Equisetopsida,Alismatales,Alismataceae,Sagittaria intermedia,Sagittaria,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,1,0,0
Equisetopsida,Alismatales,Alismataceae,Sagittaria isoetiformis,Sagittaria,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Alismatales,Alismataceae,Sagittaria lancifolia,Sagittaria,native,aquatic,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,0,0
Equisetopsida,Alismatales,Alismataceae,Sagittaria latifolia,Sagittaria,native,aquatic,abiotic,auto,brown,herb,small,,,,Least Concern,,0,1,0,0,0,1,0,0
Equisetopsida,Alismatales,Alismataceae,Albidella nymphaeifolia,Albidella,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Liliales,Alstroemeriaceae,Bomarea edulis,Bomarea,native,invasive,zoo,birds,red,herb,small,,,,NA,NA,0,1,0,1,0,0,0,0
Equisetopsida,Liliales,Alstroemeriaceae,Bomarea obovata,Bomarea,native,invasive,zoo,birds,red,herb,small,,,,NA,NA,0,0,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Achyranthes aspera,Achyranthes,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera flavescens,Alternanthera,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,0,0,1
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera philoxeroides,Alternanthera,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,0,1,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera ramosissima,Alternanthera,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,1,1,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera tenella,Alternanthera,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,0,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus blitum,Amaranthus,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,1,0,1
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus caudatus,Amaranthus,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus cruentus,Amaranthus,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus dubius,Amaranthus,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus tricolor,Amaranthus,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,1,1,0,1,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus viridis,Amaranthus,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Atriplex arenaria,Atriplex,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Beta vulgaris,Beta,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,1,1,0,1,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Chenopodium album,Chenopodium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Chenopodium amaranticolor,Chenopodium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Chenopodium ambrosioides,Chenopodium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Chenopodium murale,Chenopodium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Cyathula prostrata,Cyathula,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Gomphrena celosioides,Gomphrena,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,1,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Gomphrena globosa,Gomphrena,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Iresine herbstii,Iresine,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,1,0,1
Equisetopsida,Caryophyllales,Amaranthaceae,Iresine lindenii,Iresine,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,1,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Spinacia oleracea,Spinacia,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,1,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Suaeda vera,Suaeda,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,0,1,0
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera axillaris,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera brasiliana,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,0,0,1,0,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera canescens,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,0,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera caracasana,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera crassifolia,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera crucis,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,0,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera geniculata,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,0,0,1
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera halimifolia,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,1,0,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera maritima,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera olivacea,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,0,0,0,1
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera paronychioides,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera polygonoides,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera pungens,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,1,1,0
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera serpyllifolia,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera sessilis,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,Least Concern,,0,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera spinosa,Alternanthera,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus australis,Amaranthus,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,1,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus crassipes,Amaranthus,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus hybridus,Amaranthus,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,0,0,0,1
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus minimus,Amaranthus,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus palmeri,Amaranthus,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus polygonoides,Amaranthus,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,1,0,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus spinosus,Amaranthus,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Atriplex aldamae,Atriplex,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Atriplex cristata,Atriplex,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Blutaparon vermiculare,Blutaparon,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Celosia argentea,Celosia,native,,abiotic,auto,brown,herb,small,,,,Least Concern,,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Celosia nitida,Celosia,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,0,0,1,0,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Celosia virgata,Celosia,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,1,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Chamissoa altissima,Chamissoa,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Chenopodium berlandieri,Chenopodium,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Cyathula achyranthoides,Cyathula,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,1,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Froelichia interrupta,Froelichia,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Gomphrena serrata,Gomphrena,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Guilleminea brittonii,Guilleminea,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Guilleminea lanuginosa,Guilleminea,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Heterostachys ritteriana,Heterostachys,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Iresine angustifolia,Iresine,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Iresine diffusa,Iresine,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Iresine domingensis,Iresine,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Iresine flavescens,Iresine,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,0,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Lithophila muscoides,Lithophila,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,0,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Pfaffia aurata,Pfaffia,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,0,1,0,1
Equisetopsida,Caryophyllales,Amaranthaceae,Pfaffia iresinoides,Pfaffia,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,0,0,1
Equisetopsida,Caryophyllales,Amaranthaceae,Salicornia bigelovii,Salicornia,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,0,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Salicornia virginica,Salicornia,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,0,1,1,1,1,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Sarcocornia perennis,Sarcocornia,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Caryophyllales,Amaranthaceae,Suaeda conferta,Suaeda,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,0,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Suaeda linearis,Suaeda,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Suaeda nigra,Suaeda,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Suaeda tampicensis,Suaeda,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,0,1,0
Equisetopsida,Caryophyllales,Amaranthaceae,Tidestromia lanuginosa,Tidestromia,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,0,0,0
Equisetopsida,Caryophyllales,Amaranthaceae,Woehleria serpyllifolia,Woehleria,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Agapanthus africanus,Agapanthus,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,1,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Allium ampeloprasum,Allium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,1,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Allium canadense,Allium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Allium cepa,Allium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,1,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Allium chinense,Allium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Allium fistulosum,Allium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Allium sativum,Allium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,1,1,0
Equisetopsida,Asparagales,Amaryllidaceae,Allium schoenoprasum,Allium,exotic,,abiotic,auto,brown,herb,small,,,,Least Concern,,0,1,0,1,1,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Allium tuberosum,Allium,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Amaryllis belladonna,Amaryllis,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Crinum asiaticum,Crinum,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,1,1,0,1
Equisetopsida,Asparagales,Amaryllidaceae,Crinum bulbispermum,Crinum,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,1
Equisetopsida,Asparagales,Amaryllidaceae,Crinum erubescens,Crinum,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,0,0,1
Equisetopsida,Asparagales,Amaryllidaceae,Crinum giganteum,Crinum,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Crinum jagus,Crinum,exotic,,abiotic,auto,brown,herb,small,,,,Least Concern,,0,1,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Crinum longifolium,Crinum,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Crinum sanderianum,Crinum,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Crinum zeylanicum,Crinum,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Asparagales,Amaryllidaceae,Eucharis amazonica,Eucharis,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,1,1,0,1
Equisetopsida,Asparagales,Amaryllidaceae,Habranthus tubispathus,Habranthus,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,1,0,0,1,1
Equisetopsida,Asparagales,Amaryllidaceae,Hippeastrum puniceum,Hippeastrum,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Asparagales,Amaryllidaceae,Hippeastrum vittatum,Hippeastrum,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Nothoscordum gracile,Nothoscordum,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,1,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Zephyranthes candida,Zephyranthes,exotic,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,0,0,0,1
Equisetopsida,Asparagales,Amaryllidaceae,Crinum americanum,Crinum,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,1,0,1,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Crinum oliganthum,Crinum,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Crinum palustre,Crinum,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,1,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Hymenocallis arenicola,Hymenocallis,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,1,1,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Hymenocallis caribaea,Hymenocallis,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,1,0,1,1
Equisetopsida,Asparagales,Amaryllidaceae,Hymenocallis fragrans,Hymenocallis,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,1,0,0,1
Equisetopsida,Asparagales,Amaryllidaceae,Hymenocallis latifolia,Hymenocallis,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,1,1,1,1,1,1
Equisetopsida,Asparagales,Amaryllidaceae,Hymenocallis ovata,Hymenocallis,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,0,0,1
Equisetopsida,Asparagales,Amaryllidaceae,Hymenocallis praticola,Hymenocallis,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,1,0,0,0,1,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Hymenocallis speciosa,Hymenocallis,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,1,0,0,0,1,1,1
Equisetopsida,Asparagales,Amaryllidaceae,Zephyranthes bifolia,Zephyranthes,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,0,0,1,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Zephyranthes cardinalis,Zephyranthes,native,,abiotic,auto,brown,herb,small,,,,NA,NA,1,0,0,0,0,0,0,0
Equisetopsida,Asparagales,Amaryllidaceae,Zephyranthes carinata,Zephyranthes,native,,abiotic,auto,brown,herb,small,,,,NA,NA,0,0,0,0,1,1,0,1
